"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019400","alditol metabolic process","8/299","19/6447",0.421052631578947,9.07868333039958,7.77666277397273,9.42590861611814e-07,1.58106278485453e-05,1.35912803481664e-05,"YDL246C/YEL070W/YHL032C/YIL155C/YJR159W/YLR070C/YNR073C/YPL201C",8
"GO:0046164","alcohol catabolic process","7/299","15/6447",0.466666666666667,10.0622073578595,7.74854968774966,2.0093148563426e-06,3.30792760608994e-05,2.84359178499947e-05,"YDL246C/YDR216W/YHL032C/YIL155C/YJR159W/YLR070C/YPL061W",7
"GO:1901293","nucleoside phosphate biosynthetic process","20/299","131/6447",0.152671755725191,3.29188899384718,5.84415844031568,2.05723501993431e-06,3.32523987767564e-05,2.85847392243504e-05,"YAL054C/YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YGL037C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR295C/YML081C-A/YOL077W-A/YPL271W/YPL078C/YPR020W",20
"GO:0015755","fructose transmembrane transport","7/299","18/6447",0.388888888888889,8.38517279821628,6.91893126812829,8.80585773857746e-06,0.000139792991599917,0.000120170163876076,"YDR342C/YDR343C/YEL069C/YFL011W/YFR053C/YHR096C/YNR072W",7
"GO:0006112","energy reserve metabolic process","10/299","44/6447",0.227272727272727,4.90042566129523,5.72480117085309,2.4095241281728e-05,0.000375801219288705,0.00032304977230904,"YEL011W/YER054C/YER067W/YFR017C/YIL057C/YIL045W/YIL024C/YMR105C/YOR178C/YPR184W",10
"GO:0051156","glucose 6-phosphate metabolic process","7/299","21/6447",0.333333333333333,7.18729096989967,6.26258512579104,2.85188218306241e-05,0.000437124700128015,0.00037576523863944,"YBR117C/YCL040W/YDR516C/YFR053C/YGR043C/YGR256W/YMR105C",7
"GO:1901135","carbohydrate derivative metabolic process","31/299","313/6447",0.0990415335463259,2.13552095910757,4.54160388783058,4.34569050339507e-05,0.000642443692978107,0.000552263478896579,"YBL099W/YBR039W/YBR117C/YCL040W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGR043C/YGR256W/YHL032C/YIL155C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR070C/YLR295C/YLR308W/YML081C-A/YMR101C/YMR105C/YOL077W-A/YPL271W/YPL078C/YPL057C/YPR020W",31
"GO:0045229","external encapsulating structure organization","26/299","241/6447",0.107883817427386,2.32617716038246,4.6271970580595,4.40821881571029e-05,0.000642443692978107,0.000552263478896579,"YAL018C/YBL043W/YBR301W/YCL058C/YDL222C/YDL049C/YDR077W/YEL049W/YER150W/YGR282C/YGR294W/YHR021W-A/YHR139C/YHR185C/YJL116C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YNL194C/YOL161C/YOL109W/YOR092W/YOR255W/YPR030W",26
"GO:0071555","cell wall organization","26/299","241/6447",0.107883817427386,2.32617716038246,4.6271970580595,4.40821881571029e-05,0.000642443692978107,0.000552263478896579,"YAL018C/YBL043W/YBR301W/YCL058C/YDL222C/YDL049C/YDR077W/YEL049W/YER150W/YGR282C/YGR294W/YHR021W-A/YHR139C/YHR185C/YJL116C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YNL194C/YOL161C/YOL109W/YOR092W/YOR255W/YPR030W",26
"GO:0005996","monosaccharide metabolic process","14/299","88/6447",0.159090909090909,3.43029796290666,5.06197809855414,4.52197473158743e-05,0.000648392828448584,0.000557377530582763,"YBR105C/YCL040W/YDL246C/YDL085W/YDR516C/YFR053C/YHR043C/YJR159W/YKR097W/YLR070C/YMR105C/YMR145C/YMR280C/YNR071C",14
"GO:0015761","mannose transmembrane transport","6/299","16/6447",0.375,8.08570234113712,6.25773915514418,5.10910649649499e-05,0.000720472815963521,0.000619339606168393,"YDR342C/YDR343C/YEL069C/YFL011W/YHR096C/YNR072W",6
"GO:0019637","organophosphate metabolic process","38/299","423/6447",0.0898345153664303,1.93700040323537,4.39623900558358,5.18675593044604e-05,0.000720472815963521,0.000619339606168393,"YAL054C/YBL099W/YBR039W/YBR117C/YCL040W/YDL085W/YDL004W/YDR148C/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGL037C/YGR043C/YGR244C/YGR256W/YHL032C/YIL155C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR070C/YLR295C/YML120C/YML081C-A/YMR105C/YMR145C/YOL077W-A/YPL271W/YPL134C/YPL078C/YPL061W/YPL057C/YPR020W",38
"GO:0031505","fungal-type cell wall organization","22/299","189/6447",0.116402116402116,2.50984764028242,4.6457952175761,5.53959276954338e-05,0.000747402120916764,0.00064248882811624,"YAL018C/YBR301W/YDL222C/YDL049C/YDR077W/YEL049W/YER150W/YGR282C/YGR294W/YHR139C/YHR185C/YJL116C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YNL194C/YOL161C/YOL109W/YOR255W/YPR030W",22
"GO:0005978","glycogen biosynthetic process","7/299","23/6447",0.304347826086957,6.56230914643013,5.89291382139159,5.54876715191298e-05,0.000747402120916764,0.00064248882811624,"YEL011W/YER054C/YFR017C/YIL045W/YMR105C/YOR178C/YPR184W",7
"GO:0019318","hexose metabolic process","13/299","79/6447",0.164556962025316,3.54815630159604,5.02518317847858,5.88736716464831e-05,0.00078117453871229,0.000671520590971669,"YBR105C/YCL040W/YDL246C/YDL085W/YDR516C/YFR053C/YHR043C/YJR159W/YKR097W/YMR105C/YMR145C/YMR280C/YNR071C",13
"GO:0042407","cristae formation","5/299","11/6447",0.454545454545455,9.80085132259045,6.44209054292262,7.6121952142774e-05,0.00096674879221323,0.000831045673017353,"YCL057C-A/YDR322C-A/YKR016W/YLR295C/YPR020W",5
"GO:0046174","polyol catabolic process","5/299","11/6447",0.454545454545455,9.80085132259045,6.44209054292262,7.6121952142774e-05,0.00096674879221323,0.000831045673017353,"YDL246C/YHL032C/YIL155C/YJR159W/YLR070C",5
"GO:1904659","D-glucose transmembrane transport","5/299","11/6447",0.454545454545455,9.80085132259045,6.44209054292262,7.6121952142774e-05,0.00096674879221323,0.000831045673017353,"YCL040W/YDR277C/YDR342C/YFR053C/YHR096C",5
"GO:0006006","glucose metabolic process","11/299","62/6447",0.17741935483871,3.82549358075305,4.92973454624806,0.000108443701271919,0.00135783733001037,0.00116723687358656,"YBR105C/YCL040W/YDL085W/YDR516C/YFR053C/YHR043C/YKR097W/YMR105C/YMR145C/YMR280C/YNR071C",11
"GO:0006066","alcohol metabolic process","17/299","133/6447",0.12781954887218,2.75602886815701,4.51251852948867,0.00012493941030353,0.00154265466333109,0.00132611128480063,"YDL246C/YDL085W/YDR216W/YEL070W/YGL256W/YGR087C/YHL032C/YIL155C/YJR159W/YKL150W/YLR070C/YMR015C/YMR101C/YMR145C/YNR073C/YPL201C/YPL061W",17
"GO:0030154","cell differentiation","16/299","121/6447",0.132231404958678,2.85115674838995,4.53299355204506,0.000131766238800063,0.00160466008620898,0.0013794129685486,"YAL018C/YDL222C/YDL079C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",16
"GO:0019362","pyridine nucleotide metabolic process","13/299","87/6447",0.149425287356322,3.22188905547226,4.60115913055022,0.000163413260277912,0.001963167410636,0.00168759640059409,"YBR117C/YCL040W/YDL085W/YDR516C/YFR053C/YGL037C/YGR043C/YGR256W/YIL155C/YML120C/YMR145C/YPL134C/YPL061W",13
"GO:0006116","NADH oxidation","5/299","13/6447",0.384615384615385,8.29302804219192,5.80434003405615,0.000196334523327586,0.00232721854984299,0.00200054545874846,"YDL085W/YIL155C/YML120C/YMR145C/YPL134C",5
"GO:0030437","ascospore formation","15/299","115/6447",0.130434782608696,2.81241820561291,4.32464734367926,0.000248670846224351,0.00290879450386115,0.00250048524042768,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",15
"GO:0048869","cellular developmental process","16/299","128/6447",0.125,2.69523411371237,4.2719317508509,0.000256136570873961,0.00295721313645392,0.0025421073199521,"YAL018C/YDL222C/YDL079C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",16
"GO:0071852","fungal-type cell wall organization or biogenesis","22/299","210/6447",0.104761904761905,2.25886287625418,4.08991250321946,0.0002637801998783,0.00300641791912575,0.0025844051971882,"YAL018C/YBR301W/YDL222C/YDL049C/YDR077W/YEL049W/YER150W/YGR282C/YGR294W/YHR139C/YHR185C/YJL116C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YNL194C/YOL161C/YOL109W/YOR255W/YPR030W",22
"GO:0048468","cell development","15/299","116/6447",0.129310344827586,2.78817322108177,4.28564545806622,0.000273870722300054,0.00308191230537656,0.00264930239027101,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",15
"GO:0016051","carbohydrate biosynthetic process","13/299","92/6447",0.141304347826087,3.04678638941399,4.36036125466458,0.000289433072160097,0.00321632501437908,0.00276484750510829,"YBR105C/YDL049C/YEL011W/YER054C/YFR017C/YIL045W/YKR097W/YLR070C/YMR105C/YMR280C/YOR178C/YPL201C/YPR184W",13
"GO:0006067","ethanol metabolic process","5/299","14/6447",0.357142857142857,7.70066889632107,5.53463794081806,0.000293889896748909,0.00322553232357754,0.00277276237868367,"YDL085W/YDR216W/YGR087C/YMR145C/YPL061W",5
"GO:0034293","sexual sporulation","15/299","119/6447",0.126050420168067,2.71788313987802,4.17107191864513,0.000363126986290944,0.0038893962748512,0.0033434393411189,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",15
"GO:0043935","sexual sporulation resulting in formation of a cellular spore","15/299","119/6447",0.126050420168067,2.71788313987802,4.17107191864513,0.000363126986290944,0.0038893962748512,0.0033434393411189,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",15
"GO:0071554","cell wall organization or biogenesis","26/299","278/6447",0.0935251798561151,2.01657804191429,3.82093414790011,0.000456407831896223,0.0048303162209017,0.00415228177890549,"YAL018C/YBL043W/YBR301W/YCL058C/YDL222C/YDL049C/YDR077W/YEL049W/YER150W/YGR282C/YGR294W/YHR021W-A/YHR139C/YHR185C/YJL116C/YKL163W/YKL096W-A/YKL096W/YLR037C/YLR308W/YNL194C/YOL161C/YOL109W/YOR092W/YOR255W/YPR030W",26
"GO:0046496","nicotinamide nucleotide metabolic process","12/299","86/6447",0.13953488372093,3.00863342926033,4.13524294570182,0.000554788151210721,0.00580243136972154,0.0049879405297707,"YBR117C/YCL040W/YDL085W/YDR516C/YFR053C/YGR043C/YGR256W/YIL155C/YML120C/YMR145C/YPL134C/YPL061W",12
"GO:0005977","glycogen metabolic process","8/299","42/6447",0.19047619047619,4.10702341137124,4.45475084786295,0.000578510816003492,0.00598018738868726,0.00514074482764425,"YEL011W/YER054C/YFR017C/YIL045W/YIL024C/YMR105C/YOR178C/YPR184W",8
"GO:1901137","carbohydrate derivative biosynthetic process","22/299","223/6447",0.0986547085201794,2.12718028705551,3.77767715463113,0.00061101519815574,0.00624359208230405,0.00536717524332809,"YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YHL032C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR070C/YLR295C/YML081C-A/YMR101C/YOL077W-A/YPL271W/YPL078C/YPL057C/YPR020W",22
"GO:0072524","pyridine-containing compound metabolic process","13/299","101/6447",0.128712871287129,2.77529057253551,3.9654631199431,0.00072713204088743,0.00734568618578324,0.00631456772349611,"YBR117C/YCL040W/YDL085W/YDR516C/YFR053C/YGL037C/YGR043C/YGR256W/YIL155C/YML120C/YMR145C/YPL134C/YPL061W",13
"GO:0019751","polyol metabolic process","8/299","44/6447",0.181818181818182,3.92034052903618,4.28629342838554,0.000801342875773771,0.00799740417516449,0.00687480366013785,"YDL246C/YEL070W/YHL032C/YIL155C/YJR159W/YLR070C/YNR073C/YPL201C",8
"GO:0006734","NADH metabolic process","5/299","17/6447",0.294117647058824,6.34172732638206,4.86311461045086,0.000809635968239374,0.00799740417516449,0.00687480366013785,"YDL085W/YIL155C/YML120C/YMR145C/YPL134C",5
"GO:0006796","phosphate-containing compound metabolic process","38/299","487/6447",0.0780287474332649,1.68244593545906,3.45400862408082,0.000921704712834601,0.0090043460407688,0.00774040048025356,"YAL054C/YBL099W/YBR039W/YBR117C/YCL040W/YDL085W/YDL004W/YDR148C/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGL037C/YGR043C/YGR244C/YGR256W/YHL032C/YIL155C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR070C/YLR295C/YML120C/YML081C-A/YMR105C/YMR145C/YOL077W-A/YPL271W/YPL134C/YPL078C/YPL061W/YPL057C/YPR020W",38
"GO:0005984","disaccharide metabolic process","6/299","26/6447",0.230769230769231,4.97581682531515,4.47945854355407,0.00099128522508746,0.00957883222937774,0.00823424569122994,"YBR298C/YBR299W/YGR292W/YIL162W/YMR105C/YOL157C",6
"GO:0007005","mitochondrion organization","20/299","205/6447",0.0975609756097561,2.1035973570438,3.5411107963877,0.00123543326661719,0.0118096792905665,0.0101519473861243,"YBR269C/YCL057C-A/YDR077W/YDR150W/YDR322C-A/YDR529C/YFL036W/YGL191W/YGR174C/YGR183C/YJL102W/YJR120W/YKL141W/YKR016W/YLR038C/YLR295C/YML091C/YML081C-A/YPL189C-A/YPR020W",20
"GO:0009250","glucan biosynthetic process","8/299","47/6447",0.170212765957447,3.67010602718281,4.05136399746049,0.00125992471204645,0.0119156709469073,0.0102430609288434,"YDL049C/YEL011W/YER054C/YFR017C/YIL045W/YMR105C/YOR178C/YPR184W",8
"GO:0006793","phosphorus metabolic process","38/299","500/6447",0.076,1.63870234113712,3.27905239588757,0.00150361415785222,0.0140706630140066,0.0120955554415591,"YAL054C/YBL099W/YBR039W/YBR117C/YCL040W/YDL085W/YDL004W/YDR148C/YDR298C/YDR322C-A/YDR377W/YDR399W/YDR516C/YFR053C/YGL037C/YGR043C/YGR244C/YGR256W/YHL032C/YIL155C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR070C/YLR295C/YML120C/YML081C-A/YMR105C/YMR145C/YOL077W-A/YPL271W/YPL134C/YPL078C/YPL061W/YPL057C/YPR020W",38
"GO:0033108","mitochondrial respiratory chain complex assembly","9/299","60/6447",0.15,3.23428093645485,3.83423531093783,0.00161257236510337,0.0149330920060094,0.0128369247485203,"YBR269C/YDR529C/YGL191W/YGR174C/YGR183C/YLR038C/YLR295C/YML081C-A/YPL189C-A",9
"GO:0009311","oligosaccharide metabolic process","6/299","29/6447",0.206896551724138,4.46107715373083,4.11930774604797,0.00181885970070411,0.0166697554012985,0.0143298116409244,"YBR298C/YBR299W/YGR292W/YIL162W/YMR105C/YOL157C",6
"GO:0000271","polysaccharide biosynthetic process","8/299","50/6447",0.16,3.44989966555184,3.83494324090765,0.00190658899874214,0.0170235650384047,0.0146339568028912,"YDL049C/YEL011W/YER054C/YFR017C/YIL045W/YMR105C/YOR178C/YPR184W",8
"GO:0030435","sporulation resulting in formation of a cellular spore","17/299","168/6447",0.101190476190476,2.18185618729097,3.42284984577675,0.00191491170285767,0.0170235650384047,0.0146339568028912,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YJL103C/YKL096W/YLR308W/YNL194C/YOR255W/YPL200W/YPL130W/YPR192W",17
"GO:0048646","anatomical structure formation involved in morphogenesis","17/299","168/6447",0.101190476190476,2.18185618729097,3.42284984577675,0.00191491170285767,0.0170235650384047,0.0146339568028912,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YJL103C/YKL096W/YLR308W/YNL194C/YOR255W/YPL200W/YPL130W/YPR192W",17
"GO:0046352","disaccharide catabolic process","4/299","13/6447",0.307692307692308,6.63442243375354,4.48429699047071,0.00232403375245569,0.0204560990686446,0.0175846639320774,"YBR299W/YGR292W/YIL162W/YOL157C",4
"GO:0005976","polysaccharide metabolic process","11/299","89/6447",0.123595505617978,2.66495058434482,3.4877866021689,0.0025572003498327,0.0222877559902085,0.0191592100513781,"YDL049C/YEL011W/YER054C/YFR017C/YIL162W/YIL045W/YIL024C/YLR308W/YMR105C/YOR178C/YPR184W",11
"GO:0006979","response to oxidative stress","13/299","118/6447",0.110169491525424,2.37546057479735,3.32533510975719,0.00305954725995675,0.0263017468020985,0.0226097545181736,"YBL064C/YCR083W/YDR171W/YDR513W/YFL014W/YFR014C/YGL158W/YGR043C/YGR088W/YHR008C/YKL150W/YKL026C/YOL052C-A",13
"GO:0000023","maltose metabolic process","4/299","14/6447",0.285714285714286,6.16053511705686,4.26251377223971,0.0031360912947384,0.0263017468020985,0.0226097545181736,"YBR298C/YBR299W/YGR292W/YOL157C",4
"GO:0006113","fermentation","4/299","14/6447",0.285714285714286,6.16053511705686,4.26251377223971,0.0031360912947384,0.0263017468020985,0.0226097545181736,"YAL054C/YDL085W/YGL256W/YMR145C",4
"GO:0009313","oligosaccharide catabolic process","4/299","14/6447",0.285714285714286,6.16053511705686,4.26251377223971,0.0031360912947384,0.0263017468020985,0.0226097545181736,"YBR299W/YGR292W/YIL162W/YOL157C",4
"GO:0043934","sporulation","17/299","177/6447",0.096045197740113,2.07091434725923,3.1858213253974,0.003331340486057,0.0276781466551839,0.0237929482821189,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YJL103C/YKL096W/YLR308W/YNL194C/YOR255W/YPL200W/YPL130W/YPR192W",17
"GO:0003006","developmental process involved in reproduction","15/299","148/6447",0.101351351351351,2.18532495706409,3.21696471527768,0.00342932951926589,0.028228462431735,0.0242660158965598,"YAL018C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YKL096W/YLR308W/YNL194C/YOR255W/YPL130W/YPR192W",15
"GO:0098869","cellular oxidant detoxification","6/299","33/6447",0.181818181818182,3.92034052903618,3.70885456059812,0.00362861882910568,0.029594882009862,0.0254406303228462,"YBL064C/YDR513W/YGR088W/YHR008C/YIR038C/YKL026C",6
"GO:0044282","small molecule catabolic process","14/299","138/6447",0.101449275362319,2.18743638214338,3.10944905730736,0.00459275501273341,0.0371178109665454,0.0319075611410953,"YDL246C/YDL174C/YDR148C/YDR216W/YGR087C/YHL032C/YIL160C/YIL155C/YJR159W/YLR070C/YMR105C/YNR071C/YPL147W/YPL061W",14
"GO:0090407","organophosphate biosynthetic process","23/299","279/6447",0.0824372759856631,1.77750206782465,2.9278261621676,0.00497462385776671,0.0398418072932848,0.0342491884375404,"YAL054C/YBL099W/YBR039W/YDL004W/YDR298C/YDR322C-A/YDR377W/YDR399W/YGL037C/YHL032C/YJL116C/YJL026W/YJR121W/YKL067W/YKL016C/YLR070C/YLR295C/YML081C-A/YOL077W-A/YPL271W/YPL078C/YPL057C/YPR020W",23
"GO:0009653","anatomical structure morphogenesis","18/299","200/6447",0.09,1.94056856187291,2.97977531960549,0.00511930885248451,0.0402749165474224,0.0346215018807988,"YAL018C/YDL223C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YJL103C/YKL096W/YLR308W/YNL194C/YOR255W/YPL200W/YPL130W/YPR192W",18
"GO:0048856","anatomical structure development","18/299","200/6447",0.09,1.94056856187291,2.97977531960549,0.00511930885248451,0.0402749165474224,0.0346215018807988,"YAL018C/YDL223C/YDL222C/YDR155C/YDR218C/YDR516C/YGR059W/YHR139C/YHR185C/YIL024C/YJL103C/YKL096W/YLR308W/YNL194C/YOR255W/YPL200W/YPL130W/YPR192W",18
"GO:0006740","NADPH regeneration","4/299","16/6447",0.25,5.39046822742475,3.87744271681658,0.00529835498902704,0.041317873554781,0.0355180583751951,"YBR117C/YGR043C/YGR256W/YPL061W",4
"GO:1901700","response to oxygen-containing compound","10/299","85/6447",0.117647058823529,2.53669093055282,3.14494441467744,0.00565531683726866,0.0437180579854943,0.0375813274494924,"YBR050C/YDR171W/YDR216W/YFL052W/YGR008C/YGR088W/YHR008C/YKL107W/YMR175W/YOL052C-A",10
"GO:0044042","glucan metabolic process","9/299","73/6447",0.123287671232877,2.65831309845604,3.14221391067567,0.00625804015579646,0.0479603249870953,0.0412281048376428,"YDL049C/YEL011W/YER054C/YFR017C/YIL045W/YIL024C/YMR105C/YOR178C/YPR184W",9
"GO:0007007","inner mitochondrial membrane organization","6/299","37/6447",0.162162162162162,3.49651993130254,3.35830936290755,0.00652067712130357,0.0491261183121938,0.042230255040735,"YCL057C-A/YDR322C-A/YKL141W/YKR016W/YLR295C/YPR020W",6
"GO:1990748","cellular detoxification","6/299","37/6447",0.162162162162162,3.49651993130254,3.35830936290755,0.00652067712130357,0.0491261183121938,0.042230255040735,"YBL064C/YDR513W/YGR088W/YHR008C/YIR038C/YKL026C",6
"GO:0070873","regulation of glycogen metabolic process","4/299","17/6447",0.235294117647059,5.07338186110565,3.70841146174812,0.00667949930311555,0.0498997889115103,0.042895325024873,"YER054C/YFR017C/YIL045W/YOR178C",4
