"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"YDL025C",4010.81980013607,-0.323845610498441,0.0547391574124905,-5.91615994484683,3.29544761921152e-09,9.60196412907317e-09,"Not Significant"
"YDL024C",881.174524686204,0.0904246966862919,0.0777704397568713,1.16271294040487,0.244945989565384,0.303193291142096,"Not Significant"
"YDL022C-A",42.027001239586,0.101717905799694,0.2555171726789,0.398086378043636,0.690566515143596,0.74508492423388,"Not Significant"
"YNCD0004W",1.34183865933247,-2.6897664977578,1.65911611049479,-1.62120449602267,0.104973788864219,0.140812513891794,"Not Significant"
"YDL022W",30295.3244662881,0.936127508147105,0.0471528561168915,19.8530393541052,1.03732737565397e-87,1.87670058735793e-86,"Not Significant"
"YDL021W",4188.5292687949,0.954450468016523,0.0696539270210194,13.7027517160447,9.77484259158847e-43,9.92256529313338e-42,"Not Significant"
"YDL020C",9879.20135980023,0.393355622407377,0.0699959562244071,5.61969067393376,1.91299650126859e-08,5.3046376411989e-08,"Not Significant"
"YDL019C",5217.80021400922,0.0235340746358822,0.0466050249571479,0.504968609233043,0.613580883889132,0.673530893754517,"Not Significant"
"YDL018C",1190.42882120661,0.0814735617764919,0.0692574328975183,1.17638726080203,0.239440160039826,0.297018697542527,"Not Significant"
"YDL017W",1117.63464332178,0.179579228510106,0.0633119224997584,2.8364203995036,0.00456223493017525,0.00747429977922327,"Not Significant"
"YDL015C",6028.77262104193,-0.277993959180512,0.0524300158626829,-5.30219101799612,1.1442102297136e-07,2.9730631236262e-07,"Not Significant"
"YDL014W",11900.3437288924,0.373240552220781,0.0786503510145658,4.74556753283477,2.07922526444586e-06,4.81240041045131e-06,"Not Significant"
"YDL013W",3087.28568219268,0.0359892812449236,0.0464883388660703,0.774157178397065,0.438837847805065,0.505624483766638,"Not Significant"
"YDL012C",2522.3009640967,-0.268307874318361,0.0517542273409247,-5.18426973222719,2.16862891665868e-07,5.49026582990493e-07,"Not Significant"
"YDL010W",1712.89341368987,0.0848772181503948,0.0621084184163955,1.3665976419066,0.171751456764223,0.220504005288594,"Not Significant"
"YDL009C",393.80370996816,0.121384665309625,0.107394499615946,1.13026892199982,0.258362925737178,0.317992887544745,"Not Significant"
"YDL008W",1321.5627569022,-0.100047190602019,0.0596178126039669,-1.67814259249361,0.0933192655826137,0.126604607410533,"Not Significant"
"YNCD0005C",4.4881536747918,-0.503509464557907,0.899584907044563,-0.559713108362505,0.575675139785152,0.63809468318364,"Not Significant"
"YDL007C-A",37.725572798948,0.586326327811921,0.312480265431021,1.87636274247006,0.0606054869395789,0.0847537197201553,"Not Significant"
"YDL007W",9757.96972283791,0.147858141399254,0.0477516207476715,3.09640047990338,0.00195885603905748,0.00337008638436211,"Not Significant"
"YDL006W",1461.11880994526,-0.450790440063464,0.0621028141809802,-7.25877636961457,3.90607634490409e-13,1.42313710569674e-12,"Not Significant"
"YDL005C",3676.7892754462,0.174721234124785,0.0472378355775566,3.698756134538,0.000216658641147236,0.000409943859815298,"Not Significant"
"YDL004W",7801.91603652454,1.958475710672,0.0616786216095646,31.7529098342934,2.89475067396668e-221,1.48597201263623e-219,"Up"
"YDL003W",2717.05725956814,0.029062831420626,0.0784649305604211,0.370392622704821,0.711089969796592,0.763315550713308,"Not Significant"
"YDL002C",1936.49633948862,-0.137384710230529,0.0516067216567541,-2.66214760054515,0.0077643823195767,0.0123580312492582,"Not Significant"
"YDL001W",1406.7723533183,-0.0701785857269434,0.0571043724009679,-1.22895292910625,0.219089454892034,0.274688407106494,"Not Significant"
"YDR001C",10918.9968799561,0.31054493307431,0.0431671545387095,7.19400980659574,6.29156738496799e-13,2.2596676034521e-12,"Not Significant"
"YDR002W",12290.1904732527,-0.162106583223348,0.0459572997473771,-3.52733045924003,0.000419772496969811,0.000775890967759774,"Not Significant"
"YDR003W",1933.94381915054,0.0500499994624042,0.0567001136951071,0.882714269878497,0.377390670181194,0.443484960268762,"Not Significant"
"YDR003W-A",457.260801166291,-0.00843768644889882,0.090500266422723,-0.0932338299368836,0.925717799025531,0.941284771216976,"Not Significant"
"YDR004W",2021.5450242698,0.0682605995761256,0.0552634605147352,1.235185038004,0.216761646366784,0.272256422351278,"Not Significant"
"YDR005C",3318.93165679285,0.209139705481243,0.0593222414491971,3.52548555772876,0.000422707224814981,0.000780858226296604,"Not Significant"
"YDR006C",3590.98928099739,0.551119274431033,0.0754493420724575,7.3044941054856,2.78311869750695e-13,1.02344854141287e-12,"Not Significant"
"YDR007W",3515.52864758324,0.490871257717403,0.057359010803464,8.55787522904349,1.14966689624494e-17,5.28311265130319e-17,"Not Significant"
"YDR009W",805.843094653328,0.56943565359314,0.0713746318616795,7.97812386194409,1.48574263227436e-15,6.16763904022373e-15,"Not Significant"
"YDR010C",110.339631580548,-0.307393024125872,0.160911654948249,-1.91032168692027,0.0560918071368518,0.0789134737660611,"Not Significant"
"YDR011W",6198.53083339271,0.00656182554606637,0.0620514390454423,0.105748160671357,0.915782167855628,0.933222822440354,"Not Significant"
"YDR012W",7186.91545751794,0.137196670959576,0.0544358371315983,2.52033730330818,0.0117242424486767,0.0182152723476734,"Not Significant"
"YDR013W",1335.45037421853,0.0213306134889049,0.0618942695924217,0.344629860395293,0.730372654187228,0.780167981481671,"Not Significant"
"YDR014W",869.288476462519,-0.0387812301496199,0.0682900309859396,-0.56789006520739,0.57010961829143,0.632853749981029,"Not Significant"
"YDR014W-A",82.5028110182311,0.509993650146525,0.201038099286977,2.53680099421614,0.0111870527571868,0.0174278438462564,"Not Significant"
"YDR016C",1114.90801385939,-0.0537745445699547,0.0724232014663896,-0.742504383694093,0.457781796796626,0.523819185388528,"Not Significant"
"YDR017C",3327.13300023966,0.0369413973048352,0.0482664978652727,0.765363118077273,0.444055348647261,0.510890209795701,"Not Significant"
"YDR018C",931.613965953288,0.712629232739955,0.0711673982795236,10.0134225778631,1.33067654527513e-23,7.75797941538982e-23,"Not Significant"
"YDR019C",13155.5628993914,-2.43317822826303,0.0592800411616749,-41.0454881707488,0,0,"Down"
"YDR020C",834.523412152201,-0.560826325585777,0.0776764733441908,-7.22002816864135,5.1976806541969e-13,1.87854354038919e-12,"Not Significant"
"YDR021W",968.008782888778,-0.109330486399457,0.0801750210885523,-1.36364774109261,0.172678458840584,0.221604022178749,"Not Significant"
"YDR022C",1465.41551339867,-0.277786925254093,0.0581226046285196,-4.77932685621229,1.75883062472718e-06,4.09485861523872e-06,"Not Significant"
"YNCD0007C",15.3312948459378,-0.759038349876983,0.496416405241427,-1.52903558758868,0.126255621837478,0.166669035392398,"Not Significant"
"YDR023W",11134.7118892131,0.251414960132713,0.0492588576640949,5.10395433542444,3.32628570359225e-07,8.26206448956786e-07,"Not Significant"
"YDR025W",19080.5749840824,0.378081775507041,0.0543799338592009,6.95259719303742,3.58621591034347e-12,1.23801898621698e-11,"Not Significant"
"YDR026C",3159.11154144954,0.0658305380718613,0.0492270283330006,1.33728442079714,0.181129814358786,0.231461980947455,"Not Significant"
"YDR027C",2753.42348536971,-0.0234145245049825,0.0482256135051208,-0.485520510848374,0.627307166886781,0.686450164943351,"Not Significant"
"YDR028C",5402.68925996913,0.152369906778013,0.0439049232852806,3.47045149784139,0.000519584171800136,0.000951741938133467,"Not Significant"
"YDR029W",253.569544202699,0.20615715948455,0.121452628568118,1.69742855230939,0.0896156682942575,0.121894297632473,"Not Significant"
"YDR030C",1292.680401552,-0.385073497501022,0.0687709987670286,-5.59935880538121,2.15146082859828e-08,5.93461060365643e-08,"Not Significant"
"YDR031W",1026.90076957406,0.198060711208875,0.0687945013087053,2.87901950651705,0.00398913659418627,0.006588388296022,"Not Significant"
"YDR032C",16487.6409930986,0.676397023820735,0.0504816691082697,13.3988640979767,6.13956178412419e-41,5.98228288656792e-40,"Not Significant"
"YNCD0033W",399.477836087779,-0.90728345087461,0.119122221720488,-7.61640807038912,2.60832200298376e-14,1.02228088931344e-13,"Not Significant"
"YDR033W",22495.9583762827,-0.98245565227976,0.0527827000660891,-18.6132132507361,2.51097083049051e-77,4.08615201642192e-76,"Not Significant"
"YDR034C",4135.18326145709,-0.611584545411195,0.0542101115056932,-11.2817429889803,1.61513731438296e-29,1.16815315040252e-28,"Not Significant"
"YDR034C-D",183.518269730342,-0.619310638747438,0.132536716368152,-4.67274771639247,2.97196735980088e-06,6.76948120843535e-06,"Not Significant"
"YNCD0008W",3.64027112111471,-0.806814366116034,0.873743823052774,-0.923399221635816,0.355799197211626,0.421509245472035,"Not Significant"
"YDR034C-A",37.1553449284856,0.0292252415116651,0.278490270608881,0.104941696698301,0.916422072434288,0.93372421580605,"Not Significant"
"YNCD0009W",1.91085915789857,-0.501264038510919,1.22619075966512,-0.408797762142504,0.682688082324188,0.737971674678124,"Not Significant"
"YDR034W-B",308.091420437234,1.50921406022988,0.113288725825354,13.3218380667154,1.72800147164396e-40,1.66320141645731e-39,"Up"
"YDR035W",17520.4290662754,-0.89224189496327,0.0449111741959825,-19.8668129020569,7.88530547374467e-88,1.4306844471616e-86,"Not Significant"
"YDR036C",2605.82106005568,0.364971409218788,0.05051495845995,7.22501651680362,5.01040937921105e-13,1.81397504703776e-12,"Not Significant"
"YDR037W",29871.8099362783,-0.699285725340408,0.0514595211049685,-13.5890445601697,4.6511231809974e-42,4.61748298188956e-41,"Not Significant"
"YDR038C",236.838015226962,0.222833364730307,0.114701417618385,1.94272546370508,0.0520493378865183,0.0737025161281625,"Not Significant"
"YDR040C",1389.91231190807,0.83067450423504,0.0970759933763507,8.55695085204667,1.15891911641639e-17,5.32175658258407e-17,"Not Significant"
"YDR041W",3969.28676140763,0.36744795622222,0.0498277225052695,7.37436787690549,1.65126644414145e-13,6.15835577572896e-13,"Not Significant"
"YDR042C",573.316575346589,0.041821154192159,0.087731887589836,0.476692743551594,0.633580930845191,0.692355485869944,"Not Significant"
"YNCD0010C",35.8833935494383,-0.461941912945654,0.278747468479547,-1.65720576931284,0.0974778805343606,0.131624323715559,"Not Significant"
"YDR043C",3092.91680795493,-0.00535906409470048,0.0927353981904474,-0.0577887645847463,0.953916887785838,0.966003404888497,"Not Significant"
"YDR044W",54011.899461075,0.00108869398152898,0.0506224324766937,0.0215061570190292,0.98284189200896,0.988320386390281,"Not Significant"
"YDR045C",1260.01445960833,0.0109187679729024,0.0611836718532023,0.17845885417109,0.858362632066955,0.885861663757887,"Not Significant"
"YDR046C",11208.9652828017,-1.01352781101028,0.0515391044168236,-19.6652196905355,4.28308263214658e-86,7.55401780429428e-85,"Down"
"YDR047W",5941.14593808055,-0.227809471598241,0.0451701919212645,-5.04335850499223,4.57431054611493e-07,1.12733008540865e-06,"Not Significant"
"YDR049W",2634.09570362007,-0.181809988184818,0.0518539097635812,-3.50619633145791,0.000454559792326988,0.000836517204532966,"Not Significant"
"YDR050C",136066.59780011,-0.218706087583902,0.0438910073113868,-4.98293616348974,6.26266162958417e-07,1.52673534861755e-06,"Not Significant"
"YDR051C",1705.97241169392,0.17655392466733,0.0565147292037452,3.12403380773219,0.00178389958762939,0.00308674760106659,"Not Significant"
"YDR052C",3420.99009266042,0.0604699221642649,0.0489494590714706,1.23535424724456,0.216698692690307,0.27223150530175,"Not Significant"
"YDR054C",4642.07286824174,-0.0579828023178466,0.0495757412615057,-1.16958013823726,0.242169974090074,0.30011015042291,"Not Significant"
"YDR055W",10374.4520763766,-0.316834439508174,0.0588156001358279,-5.38691161488587,7.16786599045469e-08,1.89442887667354e-07,"Not Significant"
"YDR056C",6512.35312933772,-0.278465226249758,0.081683569832281,-3.40907267913883,0.000651841110187903,0.00118098271728161,"Not Significant"
"YDR057W",2393.46914642678,-0.385208146353107,0.0704254326045388,-5.46973063717157,4.50720052759549e-08,1.20894070226159e-07,"Not Significant"
"YDR058C",2080.53905619608,-0.273483436523049,0.0697239826649394,-3.92237256206779,8.7681272067628e-05,0.000172898048668021,"Not Significant"
"YNCD0012W",0.335233283348993,1.87357464052519,2.81343850171599,0.665937655783999,0.505450950397749,0.570405236963608,"Not Significant"
"YDR059C",2365.21215626384,1.05175994957461,0.0553947421167248,18.9866386119895,2.19965975361083e-80,3.67424647732771e-79,"Up"
"YDR060W",4727.24094680703,0.404892640886326,0.0563695464364895,7.18282594915875,6.82850105926704e-13,2.44833365634367e-12,"Not Significant"
"YDR061W",2675.98870791709,-0.273119926395425,0.051238852430436,-5.33032871425495,9.80351580827634e-08,2.56100119211654e-07,"Not Significant"
"YDR062W",5516.37404598085,-0.139045942749493,0.0421893304072588,-3.29576083353932,0.00098155538461497,0.00174480312456614,"Not Significant"
"YDR063W",3125.40323173461,0.114814376653554,0.0657400697235808,1.74649003471273,0.0807258371983115,0.110612616334666,"Not Significant"
"YDR064W",30318.5753232793,0.454564729537405,0.0562521118780227,8.08084735597278,6.43182774235739e-16,2.72188742394401e-15,"Not Significant"
"YDR065W",723.347596586019,-0.267019922394962,0.0739198987310012,-3.61228744869718,0.000303507857878881,0.000566464266818579,"Not Significant"
"YDR066C",537.925001103957,-0.276753019284833,0.0841363210018516,-3.28934063183893,0.00100422408643393,0.00178258950850262,"Not Significant"
"YDR067C",2111.03051158856,-0.146305463872727,0.0585843902070156,-2.49734551056582,0.0125126973775875,0.0193403111975734,"Not Significant"
"YDR068W",3525.98669797477,0.16099228652704,0.0583213694715153,2.76043391960592,0.00577246344808262,0.00933828701286027,"Not Significant"
"YDR069C",1819.4863755191,0.108103430524473,0.0594765678455048,1.8175801738473,0.069128324161361,0.0956345834256866,"Not Significant"
"YDR070C",10923.0271605332,1.99317148433092,0.0622242070682022,32.0320913394084,3.89894609608627e-225,2.03454096286684e-223,"Up"
"YDR071C",4848.8523662326,0.265556581716248,0.0506314276143309,5.24489618856972,1.56370346419278e-07,4.0249586925859e-07,"Not Significant"
"YDR072C",4216.29199336521,0.617517739806669,0.0641373825691366,9.62804709314445,6.08753862855425e-22,3.32497568345083e-21,"Not Significant"
"YDR073W",1811.19708209633,0.0861022739358874,0.055551303076175,1.54995957192614,0.121151219773636,0.160366625084012,"Not Significant"
"YDR074W",10389.1680255062,0.793275255759096,0.0645853626903929,12.2825857549469,1.12349095722992e-34,9.43314082972034e-34,"Not Significant"
"YDR075W",1693.22598339205,0.273450498775455,0.0701029332488859,3.9006998152934,9.59150228691895e-05,0.000188076849191324,"Not Significant"
"YDR076W",1370.46274028501,-0.53842274652502,0.0592083282076475,-9.09369953221338,9.57251521696464e-20,4.83140376338248e-19,"Not Significant"
"YDR077W",187538.75786836,1.23446699655679,0.0480648854767714,25.6833441775988,1.79429121007131e-145,5.55350720607365e-144,"Up"
"YDR078C",999.646243852883,0.148319051192664,0.0637999670918391,2.32475121780487,0.0200852668405059,0.0302886015837006,"Not Significant"
"YDR079W",1220.55866715499,0.162215116083681,0.0678668034101763,2.39019826973843,0.0168392793872241,0.0256262256088052,"Not Significant"
"YDR079C-A",981.084832791766,0.300189637652948,0.0675241414296764,4.44566389586135,8.76208489792999e-06,1.89724979580007e-05,"Not Significant"
"YDR080W",2216.75438309,-0.439187260042918,0.0557249150094139,-7.88134463675222,3.23876640412942e-15,1.32703251626691e-14,"Not Significant"
"YDR081C",2920.64136326214,-0.276131312969091,0.0491668415186758,-5.61621012129088,1.95191277725756e-08,5.40542862965098e-08,"Not Significant"
"YDR082W",2605.06774897827,0.238443988917954,0.0506826526324164,4.70464698537595,2.54305596661663e-06,5.8431060310107e-06,"Not Significant"
"YDR083W",2183.1931331772,0.463573693787849,0.0591692655867951,7.83470420311091,4.69947729763461e-15,1.90452501009403e-14,"Not Significant"
"YDR084C",1621.46847604618,-0.270924578240509,0.0560575312288437,-4.83297377357761,1.34508512995446e-06,3.16190153035459e-06,"Not Significant"
"YDR085C",2334.5959364447,0.271265167076384,0.0540093917543645,5.02255549016552,5.09884589867982e-07,1.24977146755685e-06,"Not Significant"
"YDR086C",7330.11095047725,0.199550729456043,0.0499502271748688,3.9949914293171,6.46965933401561e-05,0.000129393186680312,"Not Significant"
"YDR087C",2114.68341929766,-0.0748524354685778,0.0608123650179496,-1.23087525779476,0.218369522738502,0.274039117897665,"Not Significant"
"YDR088C",2291.28244642277,-0.045763912812787,0.0499839586581057,-0.915571996324178,0.359891424704745,0.425534542244525,"Not Significant"
"YNCD0013C",4.26678080811901,0.701685033406523,0.792085871561051,0.885869901988828,0.375687636569702,0.44189488399797,"Not Significant"
"YDR089W",2287.53817757706,-0.483988789301218,0.0750523176155879,-6.44868545939075,1.12824441636703e-10,3.57976645474443e-10,"Not Significant"
"YDR090C",3073.0907531756,-0.677715628040288,0.0498627699667116,-13.5916161194561,4.49054093672805e-42,4.46508275188991e-41,"Not Significant"
"YDR091C",4777.92206930912,0.306056993351039,0.0558148994838418,5.48342819177953,4.1716165220185e-08,1.12370250512051e-07,"Not Significant"
"YDR092W",4566.11095342178,0.00776627998931504,0.0470774303080397,0.164968222320086,0.868968994236542,0.894760311417078,"Not Significant"
"YDR093W",2459.81188790819,-0.088884013119505,0.0513565955938973,-1.73072245330193,0.0835012785704521,0.114118414046285,"Not Significant"
"YDR096W",1921.77612207226,0.626177786523094,0.0557841556884008,11.2250114534456,3.07346626788037e-29,2.19523371214895e-28,"Not Significant"
"YDR097C",3259.10735565353,0.737700791509472,0.0647414093064508,11.3945741900303,4.4500022848071e-30,3.29394072992638e-29,"Not Significant"
"YDR098C",5934.1590306852,-0.690768049327021,0.0424906151399578,-16.256955731324,1.9940242750315e-59,2.66179054387926e-58,"Not Significant"
"YNCD0014C",1.96477886410196,-2.37203848250722,1.43527670839548,-1.65266980829012,0.0983980822002901,0.13278168219975,"Not Significant"
"YDR098C-B",62.0314414740803,-1.52960566999651,0.231422642287836,-6.60957655169297,3.85420877238949e-11,1.25699763372248e-10,"Down"
"YDR099W",12353.2686512045,0.216759993696009,0.0487229772967061,4.44882488145204,8.63413745575245e-06,1.87147078254792e-05,"Not Significant"
"YDR100W",2631.48770408144,-0.345278270339192,0.0629593390343191,-5.48414700082828,4.15469193731523e-08,1.12009926952213e-07,"Not Significant"
"YDR101C",3894.80603417058,0.33293466329957,0.0624285250423914,5.3330534891461,9.6574848430543e-08,2.52808288967848e-07,"Not Significant"
"YDR102C",156.115946108488,-0.0526390164690725,0.136466515532732,-0.3857284423478,0.699697795998302,0.753006968456329,"Not Significant"
"YDR103W",3371.32012606552,-0.25560183019391,0.0500925192893613,-5.1025948349177,3.35027764115224e-07,8.31838498868866e-07,"Not Significant"
"YDR104C",1430.90341599385,-0.242480605100155,0.0599805793415655,-4.0426519343757,5.28500449759765e-05,0.000106850843412845,"Not Significant"
"YDR105C",2611.28821839305,-0.439861313813565,0.0506356520616452,-8.68679074731903,3.72821952750966e-18,1.76726562287508e-17,"Not Significant"
"YDR106W",108.626440309772,-0.248891470741718,0.160782067508116,-1.54800516375468,0.121621053276689,0.160954795721864,"Not Significant"
"YNCD0015C",1.67456039580549,-0.563245398850101,1.2483867725623,-0.451178602040173,0.651860830469738,0.709140124670215,"Not Significant"
"YDR107C",1244.19851675286,-0.641004795584673,0.0711252509046092,-9.01233791701301,2.01709709372021e-19,1.00599929302918e-18,"Not Significant"
"YDR108W",2146.332037804,-0.378766142276718,0.0562368933758748,-6.73518965112688,1.6371625160993e-11,5.44915346686927e-11,"Not Significant"
"YDR109C",2555.93288752178,-0.0249420495876392,0.0497089388525027,-0.501761859404154,0.615835045150819,0.675544463300261,"Not Significant"
"YDR110W",2024.49303925172,0.108887482918342,0.0565503587646853,1.92549588184647,0.0541673506690028,0.0763421098491258,"Not Significant"
"YDR111C",2018.32461034518,-0.339644572681362,0.0613418783747926,-5.53691184032821,3.07851410344123e-08,8.39643112273344e-08,"Not Significant"
"YDR113C",2319.81509698534,0.0638477019537332,0.0530748902816692,1.20297379071144,0.228986463044073,0.285622387921824,"Not Significant"
"YDR114C",19.2309361807458,-0.351034639516458,0.3798005923821,-0.924260379149959,0.355350765987311,0.421191052458022,"Not Significant"
"YDR115W",1538.19788461156,0.688580362889295,0.0569752290380562,12.0856093870086,1.25833717695124e-33,1.03183648510002e-32,"Not Significant"
"YDR116C",2612.54221185574,0.400969732395792,0.0543884294700325,7.37233518788629,1.67664811236859e-13,6.24932478246475e-13,"Not Significant"
"YDR117C",2096.94238260761,-0.116098324553681,0.055927725908834,-2.07586349466326,0.0379065778507758,0.054920177271638,"Not Significant"
"YDR118W",940.420241620777,-0.381286580073293,0.0700285491175523,-5.44473054030082,5.18838668390457e-08,1.38400817584172e-07,"Not Significant"
"YDR119W",2149.98638280989,-0.0973398412950633,0.0551322787525867,-1.76556898240845,0.0774681876311609,0.106449213645952,"Not Significant"
"YDR119W-A",3444.07483279259,3.9861029296866,0.0749606077381537,53.1759686849196,0,0,"Up"
"YDR120C",3887.08070695385,-0.00710580948461838,0.0547256377954791,-0.129844251631644,0.896689651505542,0.91647975654839,"Not Significant"
"YDR121W",1755.40044282803,-0.208131830154119,0.0550666112685419,-3.77963752189377,0.000157056830647816,0.000301598792186834,"Not Significant"
"YDR122W",5731.07292555361,0.220351409200509,0.0457852505392791,4.81271602983738,1.48892784468815e-06,3.48834523612653e-06,"Not Significant"
"YDR123C",1052.97086861441,-0.186466026977135,0.0722181720451952,-2.58198209254648,0.00982346820276232,0.0154215261641575,"Not Significant"
"YDR124W",678.242946941665,-0.275447911648102,0.0947406285434121,-2.90738953163991,0.00364459045132053,0.00605418156002048,"Not Significant"
"YDR125C",706.457211699103,-0.423227070524079,0.0814899717713861,-5.19360924202318,2.06255822384519e-07,5.23853283401388e-07,"Not Significant"
"YDR126W",1894.09042174274,-1.24400955658618,0.0555173349358206,-22.4075877926108,3.31937718668582e-111,7.59367665099068e-110,"Down"
"YDR127W",17205.3140944473,-0.654402580342451,0.0619322242488855,-10.5664310991418,4.2641441482112e-26,2.7473271583475e-25,"Not Significant"
"YDR128W",2480.51021877212,0.0963567247091143,0.0492387205175999,1.95692990589942,0.0503557099301279,0.0714164313788921,"Not Significant"
"YDR129C",9323.82147588707,-0.144713132016997,0.0493350542269294,-2.93327197637914,0.00335409929930706,0.00561744906520551,"Not Significant"
"YDR130C",1404.71979396206,-0.262456330721513,0.0635668765835529,-4.12882219211349,3.64626232206929e-05,7.47969470485558e-05,"Not Significant"
"YDR131C",1336.97579172162,-0.142925667682887,0.0695989846253144,-2.05355966688775,0.0400183292201991,0.0577544527305913,"Not Significant"
"YDR132C",1084.14598427229,-0.39673063154301,0.0731838305011488,-5.42101484475839,5.92616381784616e-08,1.57548624614234e-07,"Not Significant"
"YDR134C",34786.118567221,-0.889165659891023,0.0744485274752838,-11.9433612731456,7.03227478303227e-33,5.64190380941115e-32,"Not Significant"
"YDR135C",5015.04770500407,-0.50543580749452,0.0429830213461615,-11.7589641599184,6.35086465391041e-32,4.97326437145903e-31,"Not Significant"
"YDR137W",1908.3989611099,-0.253330883068849,0.0548113951840087,-4.62186525663843,3.80305010981002e-06,8.53321193793193e-06,"Not Significant"
"YDR138W",2459.01911568421,-0.359471415045604,0.0520795532209981,-6.90235212887094,5.11484541687895e-12,1.74946554507983e-11,"Not Significant"
"YDR139C",2988.35991989599,0.178250027181142,0.0578808577670681,3.07960237732619,0.00207277118156371,0.00355444791971572,"Not Significant"
"YDR140W",1176.04481034125,-0.42394828291699,0.066129498300876,-6.41088007333898,1.44681978127238e-10,4.56304700247443e-10,"Not Significant"
"YDR141C",2601.02858407385,-0.160886159924015,0.0522534227286006,-3.07895926281504,0.0020772508382294,0.00356116258283476,"Not Significant"
"YDR142C",1802.33699151226,0.359007302619623,0.0559523297573444,6.41630659843076,1.39620123360758e-10,4.41221951401315e-10,"Not Significant"
"YDR143C",2398.96388370773,-0.142743849476429,0.0574545831940745,-2.48446410261576,0.0129746588798128,0.0200151468768967,"Not Significant"
"YDR144C",1356.37667965861,-0.855588681659013,0.064523729103533,-13.2600625157012,3.94566716015367e-40,3.74630713521959e-39,"Not Significant"
"YDR145W",4728.48184768743,0.0840502575347984,0.0510213448295415,1.64735480445692,0.0994851392629157,0.133990863759823,"Not Significant"
"YDR146C",3197.28262509134,-0.185873952556283,0.0672822864312631,-2.76259863353745,0.00573432330442883,0.00928134256451259,"Not Significant"
"YDR147W",2583.79594356149,-0.48386747848909,0.0487060309100373,-9.93444691444515,2.94807411189551e-23,1.69219454022802e-22,"Not Significant"
"YDR148C",9571.19331304223,1.55070954217326,0.0549896748730357,28.2000129252201,5.84542580497901e-175,2.23684960803864e-173,"Up"
"YDR150W",5415.62898095437,1.20452532238519,0.0674051280839946,17.8699359622048,2.02226362734225e-71,3.10670864794135e-70,"Up"
"YDR151C",2850.89023186633,-0.18890089449811,0.0613316270956735,-3.07999157112587,0.00207006453234571,0.00355173572207358,"Not Significant"
"YDR152W",3570.98202543877,0.245265859244931,0.0483433402907673,5.07341565083727,3.90737718028915e-07,9.65226115662977e-07,"Not Significant"
"YDR153C",3180.97563421298,0.240905262214989,0.0573917153488027,4.197561629773,2.69804247355744e-05,5.60007895399135e-05,"Not Significant"
"YDR155C",98725.0240891387,1.01040595667597,0.0474724995562825,21.2840268812483,1.59626339519925e-100,3.25122808944776e-99,"Up"
"YDR156W",1299.59535953569,0.347166323832209,0.061004841205892,5.69079956557084,1.26445864968967e-08,3.5546713776227e-08,"Not Significant"
"YDR157W",111.756233268017,0.549964186655124,0.167412239189512,3.28508948519923,0.00101949986744576,0.0018086884414309,"Not Significant"
"YDR158W",21079.4916924971,-1.18776810215416,0.0431962940340162,-27.4969908580309,1.9072952274825e-166,6.76554048669915e-165,"Down"
"YDR159W",2288.15036786023,0.0266555724529048,0.053784163654757,0.495602620578209,0.620174803532856,0.679469670224961,"Not Significant"
"YDR160W",2996.873359816,0.208855334701114,0.0467940809288299,4.46328532488472,8.07124599095743e-06,1.75367677862716e-05,"Not Significant"
"YDR161W",3108.73288160034,-0.102343091468315,0.0466432073930887,-2.19416925182293,0.0282232441912918,0.041665083896146,"Not Significant"
"YDR162C",2118.91883764526,-0.206143613903701,0.0518143934099877,-3.97850095961878,6.93511314861659e-05,0.000138133452430174,"Not Significant"
"YDR163W",2052.56390969208,-0.00891813217201186,0.0539565211594953,-0.16528367619643,0.868720706616399,0.89468798625831,"Not Significant"
"YDR164C",2689.82021741426,0.0571500228062821,0.0507341097653793,1.12646152796557,0.259970216083623,0.319659580204868,"Not Significant"
"YDR165W",1857.86387336391,0.164865070132852,0.063286262790847,2.60506882319327,0.0091855806850611,0.0144777225275776,"Not Significant"
"YDR166C",2364.30018943223,-0.0320557890871299,0.0554023365252421,-0.578599948984549,0.562859139171852,0.626457360255786,"Not Significant"
"YDR167W",2345.6309367257,0.10444418539421,0.0523037385350223,1.99687801139254,0.0458384363845409,0.0653917504139158,"Not Significant"
"YDR168W",3192.11021220232,0.0963302727294775,0.0578364922377386,1.66556215638924,0.0958006539301104,0.129609026979798,"Not Significant"
"YDR169C",2235.08554470512,-0.066786194109714,0.0526246370643023,-1.26910507768648,0.204403589529017,0.258327514869137,"Not Significant"
"YDR169C-A",42.6508589936234,-0.652869335374192,0.267221070254756,-2.44318060230721,0.0145584497786822,0.022322013575182,"Not Significant"
"YDR170C",4342.39885567612,0.164793920700976,0.0570202952808979,2.89009237656793,0.00385128636337875,0.00637907190408536,"Not Significant"
"YNCD0016C",3.14240988731024,-1.12115891714593,0.998279448048238,-1.123091253995,0.261398740230126,0.321103433037552,"Not Significant"
"YDR170W-A",991.028215491425,-1.67874852041622,0.0721265213304781,-23.2750518040976,7.93419590431185e-120,1.94172530774516e-118,"Down"
"YDR171W",9934.05423292981,1.08907768741814,0.0887727627666934,12.2681513279065,1.34284359015432e-34,1.12300853354098e-33,"Up"
"YDR172W",11791.0571122785,0.414169177805837,0.042360255907412,9.77730584798869,1.40911464210611e-22,7.90857764467374e-22,"Not Significant"
